movie_id,rating_avg,total_uu_cnt,admin,artist,college_grad_student,customer_service,doctor_healthcare,educator,executive_managerial,farmer,homemaker,k_12_student,lawyer,marketing,other,programmer,retired,scientist,self_employed,technician_engineer,tradesman_craftsman,unemployed,writer,age_18_24,age_25_34,age_35_44,age_45_49,age_50_55,age_55_plus,under_18,female,male,action,adventure,animation,childrens,comedy,crime,documentary,drama,fantasy,filmnoir,horror,musical,mystery,romance,scifi,thriller,war,western,classic_mv,new_mv,old_mv,recent_mv
2986,2.3813387423935093,493,8,24,79,15,14,27,46,2,1,11,7,21,78,37,3,7,20,51,6,10,26,121,200,90,27,30,13,12,41,452,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2987,3.6798221234018897,1799,54,83,256,43,76,145,171,3,13,45,38,86,208,137,27,50,69,153,20,22,100,374,689,353,141,122,75,45,418,1381,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2988,3.638888888888889,108,3,8,5,2,6,11,20,1,0,0,2,3,14,1,6,1,8,6,1,2,8,2,20,30,22,22,12,0,21,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2989,3.501176470588235,425,10,20,36,14,20,31,66,5,2,3,10,21,50,26,3,17,25,43,3,4,16,40,206,102,29,30,13,5,62,363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2990,3.2,385,9,17,49,7,10,25,49,4,1,4,9,21,59,20,0,13,23,41,2,6,16,69,194,77,20,14,6,5,51,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2991,3.5924170616113744,422,8,16,33,16,15,36,61,2,4,4,8,23,53,28,5,15,27,41,4,4,19,43,161,123,39,37,13,6,56,366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2992,2.4838709677419355,31,0,1,0,0,2,5,0,0,0,0,1,1,8,1,0,0,2,3,2,1,4,1,17,8,3,2,0,0,5,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2993,3.7054455445544554,404,11,19,41,10,12,39,56,2,1,10,8,25,47,19,2,17,23,36,3,3,20,46,157,87,44,43,15,12,50,354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2994,3.5,10,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,2,0,0,0,0,2,1,5,1,2,0,1,0,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2995,2.30791788856305,341,9,7,69,10,10,18,21,1,3,27,6,21,49,19,3,3,9,23,10,6,17,116,127,38,13,14,4,29,87,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2996,3.4285714285714284,133,2,6,16,2,10,19,13,1,4,7,4,4,11,5,4,1,5,4,2,3,10,19,42,19,18,16,12,7,63,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2997,4.125390450691656,2241,62,115,351,33,75,191,208,4,23,53,55,116,261,161,29,63,95,156,17,34,139,480,916,397,156,139,87,66,569,1672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2998,3.5384615384615383,13,0,0,2,0,1,1,1,0,1,0,0,1,2,0,1,0,0,1,0,1,1,0,5,2,4,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2999,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3000,4.147826086956521,345,10,19,83,8,6,24,17,1,0,17,5,8,37,28,0,13,9,26,3,7,24,104,152,40,13,9,5,22,64,281,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3001,1.6666666666666667,6,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3002,3.914285714285714,35,2,4,4,0,1,3,3,0,0,0,0,1,5,1,0,0,1,0,0,3,7,6,17,6,3,0,2,1,2,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3003,3.25,8,0,2,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,3,1,0,1,0,5,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3004,2.4801587301587302,252,7,10,45,2,12,19,30,0,3,11,7,13,27,11,2,6,9,15,2,4,17,69,107,42,11,6,6,11,93,159,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3005,3.3765625,640,26,24,102,20,31,49,64,1,4,21,7,43,78,35,12,7,30,42,8,11,25,135,269,104,45,46,21,20,179,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3006,4.0588235294117645,884,23,45,141,16,32,93,86,1,9,20,24,45,94,51,14,20,45,45,3,11,66,189,361,135,67,64,39,29,241,643,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3007,4.013559322033898,295,12,23,49,4,9,31,19,0,1,6,6,10,40,24,2,3,14,12,1,3,26,61,144,45,20,11,6,8,69,226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3008,3.7254901960784315,51,2,5,5,1,1,5,5,0,1,2,0,2,8,2,0,4,2,2,0,0,4,7,24,7,5,4,2,2,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3010,3.6,35,1,3,3,1,0,3,6,0,0,0,0,1,5,0,0,2,2,0,0,1,7,3,17,8,4,2,0,1,9,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3011,3.610738255033557,149,5,12,4,1,11,22,19,1,4,0,3,1,15,6,6,2,14,8,0,3,12,1,16,30,37,43,21,1,50,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3012,3.4,10,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,3,2,1,0,3,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3013,2.8923076923076922,65,2,5,4,2,1,5,5,0,1,1,2,2,13,3,0,1,5,3,2,0,8,9,31,14,5,4,1,1,7,58,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3014,2.9183673469387754,49,3,5,4,3,0,4,5,0,1,0,2,5,6,1,1,1,0,2,1,0,5,3,20,21,2,1,2,0,12,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3015,3.375,144,6,6,9,4,9,12,25,0,1,0,2,9,22,4,4,1,7,13,1,4,5,3,40,55,23,15,7,1,34,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3016,3.1588366890380315,447,15,15,47,22,12,25,36,0,1,9,4,23,84,23,5,14,21,39,16,9,27,75,234,82,25,14,7,10,62,385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3017,2.5288461538461537,104,1,3,13,3,3,6,10,0,0,1,1,1,24,7,0,3,4,9,4,3,8,16,58,14,8,6,0,2,13,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3018,3.475806451612903,248,7,14,20,12,6,18,29,0,0,1,7,11,43,11,2,4,17,23,4,6,13,25,115,73,20,10,3,2,32,216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3019,3.920673076923077,416,18,32,41,9,11,38,44,1,1,1,8,24,64,18,5,12,15,20,4,8,42,53,198,83,37,24,16,5,100,316,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3020,3.4522900763358777,524,16,27,88,19,13,31,41,3,4,2,7,33,66,39,3,10,27,47,9,11,28,109,274,82,27,16,9,7,90,434,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3021,2.861111111111111,36,0,1,4,3,1,1,3,0,0,0,1,1,8,2,0,0,1,3,3,1,3,5,14,9,5,3,0,0,2,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3022,4.368932038834951,206,5,13,16,2,7,23,21,1,1,4,4,5,24,12,5,5,13,12,5,1,27,17,57,55,32,27,13,5,33,173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3024,2.347826086956522,161,2,6,18,6,4,10,19,0,1,3,4,11,23,9,2,4,8,11,6,5,9,19,73,38,14,10,4,3,17,144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3025,3.2857142857142856,14,1,2,0,1,0,0,3,0,0,0,0,1,2,1,0,0,0,2,1,0,0,0,0,2,4,5,3,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3026,1.5,8,0,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3027,1.1428571428571428,7,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,4,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3028,3.762589928057554,139,7,12,14,3,8,14,12,1,3,1,6,2,9,6,3,6,6,9,0,1,16,16,33,33,19,27,10,1,50,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3029,3.2736842105263158,190,5,8,9,9,4,11,33,1,1,2,3,9,27,7,4,9,14,16,3,3,12,10,78,54,20,15,10,3,18,172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3030,4.404651162790698,215,2,14,26,2,7,29,18,0,2,3,6,7,26,14,1,8,8,13,1,1,27,37,72,48,16,30,8,4,26,189,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3031,2.150943396226415,53,1,3,10,3,0,2,2,0,1,1,1,0,10,4,0,1,0,6,2,0,6,15,21,10,3,3,0,1,7,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3032,3.5401785714285716,224,9,10,13,5,8,21,31,0,0,1,6,6,28,16,6,8,13,25,3,5,10,14,76,72,24,28,8,2,21,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3033,3.2836484983314795,899,26,41,142,28,24,61,88,4,5,34,15,43,102,70,7,21,38,84,6,20,40,216,395,139,53,41,17,38,167,732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3034,3.7434402332361514,343,10,14,74,8,15,25,23,1,6,23,5,13,44,18,1,10,10,17,2,2,22,118,121,53,17,8,3,23,89,254,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3035,4.149643705463183,421,22,18,14,10,20,47,52,1,5,3,12,15,45,21,22,9,34,36,6,3,26,14,93,111,71,64,66,2,88,333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3036,3.2298850574712645,174,5,7,8,4,9,13,22,2,0,0,1,7,25,6,4,2,20,18,5,3,13,8,70,47,18,21,8,2,19,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3037,4.04399323181049,591,22,26,31,8,28,76,74,1,6,6,20,32,62,30,19,14,41,49,5,7,34,26,114,176,117,102,48,8,123,468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3038,4.202702702702703,74,3,5,2,0,2,13,6,0,2,0,1,0,14,1,5,2,6,2,1,1,8,1,18,17,8,10,20,0,15,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3039,3.828367103694875,839,22,45,78,28,28,67,106,3,11,7,25,53,113,47,6,23,40,66,13,13,45,99,399,181,73,63,16,8,180,659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3040,3.311111111111111,315,13,13,25,11,12,25,41,1,3,1,10,17,49,17,4,3,20,20,3,2,25,31,153,74,30,14,10,3,52,263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3041,1.6986301369863013,73,4,6,7,5,4,5,5,0,0,0,3,4,12,1,2,0,3,1,1,2,8,8,43,18,1,2,1,0,11,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3042,1.5538461538461539,65,2,6,11,5,2,3,5,1,0,0,3,0,9,1,1,0,1,4,2,1,8,9,38,15,2,1,0,0,9,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3043,1.725,40,2,3,4,2,1,1,4,0,0,2,4,1,6,3,1,0,1,2,0,0,3,8,19,8,1,2,0,2,9,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3044,3.855917667238422,583,28,40,60,5,31,62,59,0,6,1,15,30,95,24,6,19,22,34,3,8,35,67,258,128,62,48,15,5,210,373,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
3045,3.093220338983051,118,6,11,11,1,4,16,13,1,2,1,0,6,16,2,0,2,2,9,0,1,14,11,63,28,6,7,3,0,47,71,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3046,3.4941176470588236,85,4,7,15,1,3,11,11,0,1,0,1,3,10,4,0,2,3,1,0,1,7,18,39,17,6,4,0,1,40,45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3047,3.5555555555555554,18,0,1,1,1,1,3,1,0,0,0,0,0,3,0,0,0,1,0,1,0,5,1,3,9,3,1,1,0,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3048,2.352112676056338,71,1,3,3,5,2,7,9,0,2,0,3,6,13,2,1,0,2,6,0,1,5,1,35,22,4,5,3,1,8,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3049,3.2432432432432434,37,2,2,1,2,1,7,4,1,0,0,0,3,5,0,0,1,5,0,1,0,2,0,10,10,5,11,1,0,5,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3050,3.125,16,1,1,2,1,0,0,2,0,0,4,0,1,2,0,0,0,0,0,0,0,2,7,4,2,1,0,0,2,7,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3051,2.950310559006211,161,7,9,28,3,11,10,11,0,4,13,3,9,18,5,3,0,3,4,3,3,14,45,56,21,7,13,6,13,75,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3052,3.7128412537917086,989,34,43,185,20,28,80,67,3,6,32,20,53,120,71,4,28,36,72,10,18,59,287,418,129,51,37,22,45,221,768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3053,3.0175953079178885,341,10,13,55,11,10,25,46,1,1,11,3,16,33,33,3,7,14,29,4,3,13,78,149,45,26,13,17,13,63,278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3054,1.9779411764705883,136,1,3,24,7,4,8,10,0,3,14,1,7,19,9,0,3,1,14,0,3,5,38,48,27,7,2,0,14,30,106,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3055,3.3902439024390243,82,5,3,9,2,0,9,8,0,0,4,4,5,14,2,2,2,4,0,0,4,5,7,35,18,6,7,3,6,23,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3056,3.6666666666666665,6,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3057,4.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3058,2.1666666666666665,12,0,2,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,1,1,2,3,3,2,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3060,3.8315412186379927,558,19,33,56,9,31,52,64,1,11,3,21,30,75,28,3,15,26,30,6,6,39,66,249,127,49,46,18,3,172,386,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3061,3.88,275,17,14,18,1,11,31,26,1,8,8,6,9,35,15,9,5,10,21,3,5,22,22,60,78,45,33,29,8,113,162,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3062,3.971590909090909,352,13,12,20,8,15,26,61,0,1,9,10,19,36,16,10,11,23,35,2,5,20,25,80,87,57,65,30,8,34,318,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3063,2.7194244604316546,139,7,5,21,2,9,12,13,0,1,0,2,7,23,4,1,0,7,8,4,5,8,30,74,24,8,2,1,0,45,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3064,2.5,60,2,3,14,2,1,0,8,0,1,0,0,1,12,3,1,0,2,3,1,1,5,16,27,9,6,1,0,1,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3065,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3066,3.7010309278350517,194,4,5,10,6,8,21,26,0,0,2,5,6,26,14,2,5,18,20,2,1,13,10,38,69,31,28,16,2,11,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3067,3.8923512747875355,353,13,31,39,6,13,44,34,0,3,2,11,9,43,22,5,14,14,15,1,5,29,25,161,80,33,30,21,3,137,216,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3068,3.865435356200528,379,9,18,11,5,20,47,57,0,9,2,26,18,40,23,8,5,20,21,2,6,32,5,101,141,55,52,20,5,92,287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3069,3.8181818181818183,55,2,3,2,2,4,3,8,1,0,0,1,1,8,0,4,1,6,3,1,1,4,3,8,11,15,9,9,0,20,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3070,3.3878887070376433,611,12,31,42,17,27,44,72,3,2,2,13,21,75,64,7,23,30,68,9,9,40,44,275,165,64,46,12,5,94,517,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3071,3.764525993883792,327,5,18,38,6,16,41,40,1,5,4,11,15,49,16,3,6,14,15,2,4,18,68,133,63,26,20,10,7,100,227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3072,3.7871690427698574,982,36,59,70,17,44,104,127,4,23,6,33,50,137,39,21,29,39,66,10,12,56,78,363,267,109,92,61,12,350,632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3073,3.242424242424242,33,1,2,1,0,4,2,3,0,0,1,0,0,3,5,1,0,5,3,0,0,2,0,0,3,11,13,5,1,10,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3074,3.7882882882882885,222,5,14,9,6,7,19,37,0,3,2,7,10,24,4,7,5,20,19,5,6,13,11,39,71,41,42,15,3,34,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3075,3.9855072463768115,69,6,7,7,1,3,6,4,0,0,0,1,4,13,0,1,1,2,3,0,1,9,6,22,17,8,11,4,1,15,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3076,3.7096774193548385,93,3,4,3,1,6,14,13,2,0,0,2,3,5,6,3,4,9,6,0,1,8,0,9,17,20,31,15,1,31,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3077,4.2272727272727275,88,4,7,6,1,2,5,10,0,0,0,3,3,12,5,2,2,6,4,0,2,14,3,28,27,16,12,1,1,30,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3078,3.6516129032258067,155,6,9,15,1,11,22,16,0,2,4,5,4,12,8,5,4,11,4,2,0,14,26,51,24,18,17,16,3,52,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3079,3.882758620689655,145,5,9,16,2,5,18,17,0,2,3,1,9,18,8,6,4,7,4,0,1,10,18,54,34,14,13,8,4,74,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3081,3.516885553470919,1066,38,56,198,27,29,68,74,1,17,41,17,42,141,72,8,24,46,78,17,15,57,289,428,170,58,51,23,47,275,791,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3082,3.379350348027842,862,24,31,156,19,30,61,98,2,7,36,12,46,89,62,11,17,46,76,5,9,25,206,354,144,52,42,23,41,160,702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3083,4.086294416243655,394,11,29,63,5,12,45,34,0,2,2,10,17,51,18,8,15,19,18,0,6,29,65,159,84,27,27,26,6,144,250,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3084,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3085,2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3086,3.580246913580247,81,1,4,5,3,4,6,7,0,1,1,2,2,19,4,4,2,3,5,0,2,6,9,18,19,14,10,8,3,15,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3087,3.4786821705426356,516,19,27,70,18,16,32,51,3,6,6,12,33,76,30,1,11,20,41,6,9,29,121,233,100,27,19,7,9,107,409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3088,4.089887640449438,356,13,24,24,4,16,38,35,0,6,6,11,12,46,19,15,11,20,21,3,5,27,40,88,81,52,55,32,8,118,238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3089,4.357142857142857,252,7,20,30,4,8,28,18,0,3,3,7,10,33,16,8,4,9,11,2,6,25,38,87,57,22,24,18,6,54,198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3090,4.141242937853107,177,4,9,20,3,3,23,20,0,1,0,9,4,25,11,3,4,6,10,3,0,19,14,54,55,21,24,9,0,39,138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3091,4.283687943262412,141,3,9,14,1,5,16,15,1,2,3,1,4,19,14,3,5,3,6,1,1,15,13,41,40,19,16,9,3,19,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3092,4.0,20,0,2,2,0,1,2,3,0,0,0,1,0,1,2,0,1,2,0,0,0,3,2,5,7,3,2,1,0,2,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3093,3.6971153846153846,208,9,11,8,2,6,26,33,1,1,1,9,5,26,9,12,2,10,8,4,3,22,5,36,40,46,55,24,2,41,167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3094,3.8514851485148514,101,5,12,5,0,5,10,13,0,2,0,0,6,16,2,1,4,5,6,0,0,9,4,41,29,13,10,4,0,45,56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3095,4.134357005758157,521,26,26,39,7,21,74,55,3,9,11,11,21,55,26,19,11,27,38,3,10,29,61,130,139,63,61,53,14,135,386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3096,3.956989247311828,93,6,7,3,2,2,15,9,0,1,0,5,3,8,6,4,1,5,5,2,2,7,2,18,27,20,15,10,1,32,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3097,4.038834951456311,206,13,8,21,4,7,28,14,0,7,3,10,6,21,14,6,2,7,12,3,0,20,17,59,52,39,23,13,3,107,99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3098,3.832116788321168,548,16,27,42,10,29,54,73,4,5,8,16,26,79,27,9,14,24,40,6,6,33,57,243,118,47,50,22,11,120,428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3099,3.238095238095238,273,13,13,14,4,9,33,34,1,3,2,7,17,40,10,9,5,19,10,2,6,22,11,55,72,60,52,18,5,88,185,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3100,3.756019261637239,623,23,32,78,5,33,71,68,1,9,2,11,37,77,34,13,17,31,33,6,7,35,118,231,120,53,59,38,4,183,440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3101,3.669576059850374,802,21,36,62,15,50,68,122,1,15,4,22,47,109,36,11,23,42,60,9,9,40,63,347,203,73,72,35,9,241,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3102,3.6434426229508197,244,7,8,9,7,9,23,44,1,3,1,6,15,34,13,2,5,14,19,3,1,20,7,100,88,26,20,2,1,74,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3103,3.0588235294117645,68,4,4,2,1,7,10,9,0,1,0,1,3,5,3,1,0,4,2,3,1,7,6,28,11,8,12,3,0,35,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3104,3.8562091503267975,765,26,38,52,24,25,62,100,5,4,4,28,54,102,39,14,17,41,64,7,7,52,66,373,173,58,57,33,5,111,654,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3105,3.7808823529411764,680,19,40,79,15,37,84,72,1,11,3,9,31,83,29,11,18,31,46,8,8,45,121,292,123,58,49,29,8,225,455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3106,3.24,25,0,4,2,0,1,5,4,0,0,0,0,0,3,1,1,0,1,1,0,0,2,1,6,10,2,4,2,0,9,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
