user_id,admin,artist,college_grad_student,customer_service,doctor_healthcare,educator,executive_managerial,farmer,homemaker,k_12_student,lawyer,marketing,other,programmer,retired,scientist,self_employed,technician_engineer,tradesman_craftsman,unemployed,writer,age_18_24,age_25_34,age_35_44,age_45_49,age_50_55,age_55_plus,under_18,female,male,action,adventure,animation,childrens,comedy,crime,documentary,drama,fantasy,filmnoir,horror,musical,mystery,romance,scifi,thriller,war,western,classic_mv,new_mv,old_mv,recent_mv
4893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,55,32,1,9,16,2,0,10,17,0,4,2,1,4,72,23,9,2,0,20,14,56
4894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,23,8,2,4,3,2,0,17,2,0,4,1,1,4,13,11,8,1,1,3,12,25
4895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,6,0,2,21,10,1,33,2,1,3,1,5,13,5,21,4,0,0,20,8,40
4896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,2,4,6,18,2,0,13,0,1,3,0,0,3,3,4,1,0,1,35,2,3
4897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,159,94,24,47,93,18,0,63,27,2,97,23,3,24,118,66,41,25,19,22,148,211
4898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32,10,9,7,58,20,8,119,3,9,19,8,10,28,17,44,17,5,19,25,81,114
4899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,47,32,11,17,94,14,3,87,14,7,20,5,12,21,42,39,17,4,15,18,67,145
4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,2,0,1,5,1,1,12,1,0,2,0,0,3,2,2,2,0,0,18,2,3
4901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,82,41,9,9,53,11,0,57,6,2,23,9,4,17,43,46,21,3,0,21,82,88
4902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,40,22,47,49,5,0,30,15,1,1,12,5,17,31,9,19,9,4,14,44,73
4903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,2,1,2,15,10,0,41,0,1,0,2,4,6,0,10,5,0,4,14,15,22
4904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,99,68,18,26,105,20,7,147,15,9,26,20,13,39,144,69,34,11,35,50,140,179
4905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,7,2,4,22,8,0,61,3,2,9,3,3,14,11,7,19,4,8,15,40,37
4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,93,33,4,7,47,47,0,113,8,11,5,7,21,34,25,83,25,4,12,27,61,141
4907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,29,14,5,11,51,17,2,102,2,5,9,6,5,27,17,27,22,3,18,15,74,77
4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,33,30,15,23,48,3,1,22,14,1,8,7,6,6,48,13,6,1,3,17,36,58
4909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26,20,9,11,62,7,3,52,8,1,4,8,4,19,21,15,6,2,4,19,36,79
4910,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,34,15,2,4,14,7,0,10,5,1,2,1,0,3,18,13,3,1,1,22,8,19
4911,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,3,2,3,34,1,2,39,4,0,1,1,3,54,4,8,5,0,1,29,4,47
4912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,9,1,0,15,0,0,0,0,1,2,0,2,1,0,1,16,1,4
4913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,1,0,14,3,3,24,2,0,3,0,0,5,5,5,2,0,0,11,8,26
4914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,4,5,7,22,5,0,19,2,0,1,6,1,16,6,11,1,0,0,12,4,36
4915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,49,38,5,5,33,12,0,23,5,3,7,1,4,11,53,39,8,2,4,20,11,72
4916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,22,10,9,13,150,5,2,44,1,0,2,6,2,38,8,8,5,3,1,56,1,112
4917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,34,26,3,14,141,14,2,86,12,8,11,11,14,36,48,22,13,1,3,9,74,152
4918,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,103,44,19,18,112,27,4,76,11,4,27,12,9,24,81,57,17,7,4,59,66,172
4919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,6,4,2,13,5,0,16,1,1,1,0,0,3,6,5,3,1,1,4,13,19
4920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,5,1,1,9,6,1,23,1,8,2,3,5,6,8,9,6,0,13,10,22,5
4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50,19,5,10,79,26,0,75,3,11,10,4,33,21,28,76,9,1,7,44,47,109
4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,32,17,8,11,99,20,2,71,8,3,8,3,4,26,24,15,8,3,1,45,22,123
4923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,2,1,2,10,3,0,17,0,1,2,0,2,7,1,4,5,0,0,11,3,18
4924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,2,6,4,1,33,2,3,0,1,1,8,2,8,7,0,3,5,11,22
4925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,2,39,4,0,12,0,0,1,1,2,11,1,4,1,0,10,3,7,22
4926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,5,3,5,15,1,0,5,0,0,1,2,0,8,3,1,2,3,0,4,7,12
4927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,69,32,4,8,35,10,0,45,4,0,6,2,5,22,39,34,9,2,0,22,2,102
4928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,26,9,3,3,167,19,9,176,3,2,6,6,15,93,11,41,9,2,3,41,55,230
4929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,0,1,5,5,0,23,1,3,3,2,3,6,3,8,4,0,8,11,21,2
4930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,23,17,23,38,2,0,17,6,1,2,41,2,33,7,4,10,2,23,5,37,31
4931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,13,2,4,26,3,1,27,3,2,5,3,4,12,11,14,6,1,11,10,30,29
4932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,27,9,14,115,34,6,166,8,4,17,6,11,53,33,59,14,3,0,48,26,258
4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,47,23,5,4,123,18,8,120,4,10,12,7,14,57,48,49,26,4,31,51,62,158
4934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,25,25,44,92,1,0,59,13,1,3,20,1,59,14,10,8,1,11,42,26,100
4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,2,1,5,1,1,14,1,0,1,0,0,5,1,3,5,0,1,6,2,13
4936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,3,1,2,10,5,0,28,0,0,0,1,0,6,1,7,1,0,2,8,11,19
4937,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,6,3,4,64,12,6,136,2,1,6,3,7,38,11,29,8,1,1,87,8,118
4938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,5,3,5,18,1,1,9,0,1,0,0,1,6,6,8,2,0,1,25,2,9
4939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,38,17,3,8,86,14,0,80,5,1,4,6,6,29,16,20,27,1,3,43,29,99
4940,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,31,22,11,21,113,19,5,90,8,21,20,21,18,50,21,36,10,3,51,9,115,109
4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6,3,0,0,9,3,1,21,1,0,2,0,1,0,4,7,2,0,1,23,1,9
4942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,85,57,19,30,63,17,1,89,12,6,15,18,10,22,115,51,23,13,21,24,113,118
4943,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,2,2,0,0,15,1,0,0,1,1,6,5,2,4,0,1,2,6,12
4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,4,1,1,3,0,0,7,3,1,1,1,1,0,16,5,2,0,3,4,10,5
4945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33,20,4,9,27,12,0,72,2,4,15,5,7,3,23,26,17,9,14,12,71,47
4946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,22,15,23,96,17,0,85,21,15,25,19,33,79,24,44,23,13,61,13,96,87
4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,20,17,1,2,27,12,3,44,1,8,6,8,5,9,9,21,14,3,10,11,35,44
4948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,59,43,16,23,146,32,5,244,11,17,36,28,26,65,46,75,45,14,83,32,198,194
4949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,3,0,1,11,3,0,24,2,0,1,0,0,4,5,4,3,0,0,16,0,22
4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,75,33,24,34,193,31,12,171,12,14,21,20,34,64,41,100,29,7,27,133,98,216
4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,37,19,15,18,124,21,13,146,8,15,14,15,13,48,30,37,18,2,34,59,76,143
4952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,4,0,2,39,7,1,56,0,1,6,2,2,25,4,14,4,0,0,37,3,60
4953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,66,31,3,11,29,44,1,96,7,7,17,6,31,24,32,82,19,1,2,34,26,155
4954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,6,7,7,96,9,1,45,1,0,2,6,1,23,7,4,5,2,4,22,31,65
4955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,6,1,0,0,11,1,0,0,18,1,8,1,0,6,1,10,2,10,6
4956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47,20,2,8,79,15,5,124,6,5,18,10,9,38,31,35,27,5,10,29,101,113
4957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,193,101,35,73,302,53,5,211,34,8,73,48,25,101,95,108,32,12,17,88,120,519
4958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,75,66,39,56,165,17,10,144,25,10,29,35,13,60,103,50,32,4,47,56,122,226
4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,37,30,14,22,43,10,1,95,7,2,8,10,5,25,30,29,21,5,8,17,42,121
4960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,9,14,23,4,15,31,1,3,0,7,2,4,3,7,8,0,10,19,16,30
4961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,72,33,2,6,38,23,0,58,7,6,10,2,13,27,25,54,27,17,6,19,59,93
4962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,41,16,8,12,57,16,0,137,6,4,6,25,6,73,18,27,24,8,14,12,66,125
4963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,21,10,6,14,46,6,5,56,4,2,4,3,3,18,16,18,10,2,0,16,1,97
4964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,98,49,17,19,120,40,10,173,12,11,17,23,16,60,71,78,25,12,17,52,105,229
4965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,109,57,4,17,25,11,0,22,12,1,9,2,8,9,44,54,4,3,0,50,0,94
4966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,44,13,0,0,6,3,0,12,2,0,3,2,0,3,16,10,10,3,3,4,26,15
4967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,38,14,3,4,31,11,0,43,4,1,4,0,4,8,21,22,7,1,0,33,9,62
4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,3,1,2,5,2,0,7,1,7,1,2,4,6,11,7,2,0,3,4,14,7
4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,3,1,3,8,1,0,18,1,0,1,2,1,3,1,3,4,0,15,8,3,3
4970,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,2,1,1,4,2,0,17,1,4,1,0,1,6,3,2,19,0,6,3,7,13
4971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,1,2,22,2,0,7,1,0,1,3,1,6,1,2,2,2,3,2,16,7
4972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,94,57,9,19,77,10,0,28,11,3,143,4,4,15,173,57,11,3,14,33,115,167
4973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16,10,9,12,41,5,0,105,4,2,1,12,5,40,7,9,19,2,0,9,51,89
4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,3,1,0,2,7,0,5,0,21,0,0,4,2,2,10,2,2,12,2,8,6
4975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,64,30,9,13,52,9,0,67,10,1,4,6,3,21,44,33,23,4,0,23,50,102
4976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,11,1,2,15,5,0,18,3,0,4,1,3,7,12,14,6,0,1,27,6,24
4977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,74,41,3,6,43,11,1,42,8,2,25,3,8,10,115,44,8,3,2,43,39,99
4978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28,21,2,6,13,3,0,15,8,1,8,1,2,4,67,14,8,2,1,9,29,33
4979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,225,124,43,67,392,58,5,186,34,12,133,59,30,97,135,121,45,24,48,76,271,487
4980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40,19,3,8,73,19,3,96,6,1,6,7,5,44,21,33,12,2,5,22,43,143
4981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,9,2,5,147,21,0,182,2,5,2,8,19,115,9,21,23,8,11,55,64,177
4982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,12,1,1,10,2,0,10,3,1,4,1,0,4,15,8,5,0,0,3,11,23
4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,17,24,32,61,61,6,1,47,9,2,5,13,1,13,11,11,5,3,5,11,54,73
4984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,4,1,2,34,12,10,178,0,14,0,3,7,34,3,15,15,0,11,25,44,125
4985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,126,37,0,3,12,15,0,26,7,2,13,1,5,10,75,46,12,4,2,34,47,69
4986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,7,1,0,2,0,0,6,1,2,2,0,1,1,18,12,3,0,0,12,6,9
4987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,48,15,0,0,12,8,0,7,1,0,2,1,1,6,12,22,2,1,0,8,2,42
4988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,2,6,5,2,15,0,2,0,0,0,5,0,2,3,0,2,5,5,14
4989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,2,3,22,12,1,48,0,1,2,2,2,10,2,17,4,2,3,11,14,49
4990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,2,3,29,7,9,27,1,1,3,2,3,8,5,13,2,0,0,14,9,38
4991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,3,0,0,0,2,0,13,0,0,0,0,0,4,5,3,0,0,0,3,8,9
4992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,5,1,1,9,1,0,6,3,1,2,0,1,4,7,4,2,0,1,7,6,7
4993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,6,6,21,1,0,23,1,1,1,5,1,28,2,3,5,0,6,10,11,20
4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,51,30,2,7,24,14,0,37,9,5,10,1,17,7,80,37,11,4,0,17,44,74
4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,51,20,13,14,122,35,3,179,9,9,7,9,17,67,32,62,23,4,12,73,41,230
4996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,3,1,1,3,13,0,13,0,1,0,0,1,4,8,5,4,0,2,6,5,15
4997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,1,5,52,2,0,3,2,0,3,0,0,9,5,2,2,1,0,12,2,42
4998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,3,10,8,43,14,3,28,2,0,1,5,0,8,4,10,3,1,0,13,13,53
4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,5,3,5,44,5,0,27,0,0,2,1,1,11,2,7,5,1,5,25,15,23
5000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,118,69,19,32,107,27,3,146,16,4,28,22,13,58,65,75,29,8,14,43,90,254
5001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,21,19,32,92,4,0,90,19,0,4,49,4,97,16,16,10,2,27,35,54,109
5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,90,61,16,34,90,15,0,72,21,3,18,14,10,32,58,40,21,4,9,8,55,193
5003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22,12,2,1,5,1,0,7,2,0,1,0,2,3,22,16,3,1,0,5,2,26
5004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,37,1,0,12,1,0,1,2,1,9,3,3,0,1,2,7,15,17
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,75,52,33,56,145,32,0,203,19,4,12,33,17,69,29,51,30,18,12,60,138,219
5006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,8,9,5,5,0,15,1,10,0,8,9,4,1,11,4,0,36,0,3,6
5007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,4,2,12,1,1,8,2,0,0,1,0,3,1,2,1,0,0,11,2,10
5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,68,43,13,10,40,41,3,90,10,13,13,7,8,15,49,37,29,5,14,17,80,98
5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,20,10,5,3,34,3,0,16,3,0,6,2,1,10,12,8,8,2,8,4,25,26
5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,3,1,1,7,0,0,34,0,0,0,1,1,11,4,2,38,1,6,4,22,20
5011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,160,109,41,66,191,27,0,150,32,3,51,29,16,93,111,111,29,9,17,98,74,370
5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2,0,0,5,1,0,2,1,0,1,0,0,0,3,1,1,15,3,2,12,3
5013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,7,0,2,13,9,0,39,1,2,4,2,6,3,7,20,6,3,7,10,40,13
5014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,45,32,3,5,29,9,1,45,7,5,13,3,5,14,80,29,20,3,20,6,66,52
5015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,117,82,29,57,266,39,6,248,20,9,23,41,24,121,50,84,52,20,38,59,234,313
5016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,1,1,4,14,6,0,90,0,0,2,1,2,21,1,9,7,2,2,18,1,75
5017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,8,1,1,2,3,0,16,2,1,1,0,3,4,15,8,9,2,3,4,20,12
5018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28,16,2,3,46,22,2,193,1,9,3,5,18,44,10,28,30,8,32,14,98,103
5019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,57,24,0,2,37,18,0,74,3,6,14,4,11,17,23,40,22,4,18,19,70,70
5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,47,66,4,11,30,6,0,16,18,1,27,8,1,14,32,8,6,3,6,9,37,57
